tidy_tweet,Sentiment
RT    in doubt  #JUSTASK   ,Positive
RT    start by getting in tune with what s awesome about you  amp  what makes you feel good  work to overpower negative v ,Positive
Why is consent so important  How do you know if your partner is consenting  #JustAsk,Positive
RT     Definitely a personal preference but it s most important to communicate about what ur comfortable with #Jus ,Positive
RT   Realize that if you think it s awkward  the other person may feel the same  Laugh about it  In the end  it s worth it  #JustA ,Positive
RT   Remember though  there s a difference b w awkward  amp  fearful  If ur scared ur partner might react violently that s a red  ,Negative
RT   cute people make my words come out weird  when i feel awk i just try to have a sense of humor abt it  amp  dont dwell on it too  ,Positive
RT   Communication can sometimes be awkward but it gets easier with practice and the results are worth it  #JustAsk,Positive
RT   Acknowledge awkwardness   it s ok  Say something like   I know this is awkward but I think it s important we talk about  ,Positive
Join the chat by using #JustAsk  ,Positive
RT     Depends  Good friendship can lay a foundation for a good relationship  Talk to ur friend about how you both ,Positive
RT       #JustAsk Would You stay friends with a controlling ex   Bit off topic I g ,Positive
Any tips for getting through awkward conversations  #JustAsk,Negative
RT   RESPECT is #  in a stable  amp  a long lasting relationship   #JustAsk ,Positive
RT     IMPORTANT CLARIFICATION   #JustAsk,Positive
RT   sex isn t necessary for a good relationship   it s just ONE of many different ways to connect and be intimate with your part ,Negative
RT       #JustAsk is it risky to date your best friend or not ,Positive
RT     Talk abt boundaries expectations for the relationship  Respect  amp  communication are still key #JustAsk,Positive
RT   Here are   tips that ll totally help to get the convo started about sex   birth control  http   t co  cuMq    W #JustAsk,Positive
RT    that s awful    i don t think the onus is on trans folks to do something differently  we need a culture change  ,Negative
RT   Always make a point to prioritize consent and ask what s okay isn t okay before things heat up http   t co mWvPSyFdu  #J ,Positive
  We agree  #fangirl,Positive
RT      i cant speak to the experience of bi guys  but ppl do pretend bisexuality doesnt exist    ,Negative
Where does sex fit into a relationship  What should you talk about before things heat up  #JustAsk,Positive
RT   Communication is HUGE for many reasons  It can help you to clarify what you don t want   what you DO want  http   t co  Zd xe ,Positive
RT     Losing ur virginity at any age is a big deal   just be sure it s consensual  amp  u both feel comfortable w ,Positive
 We couldn t agree more ,Negative
RT   Not communicating in ur relationship can lead to misunderstandings  assumptions  hurt feelings  arguments http   t co Wr ,Negative
Why is communication so important in a relationship  #JustAsk,Positive
RT     There is no  correct  age  U  amp  ur partner should both feel ready safe   amp  communicate about what ur comforta ,Negative
RT     That sounds like a hurtful situation  Safety is important   maybe  st have a convo about STIs  protect ,Positive
RT       #JustAsk what is the correct age to lose your virginity ,Negative
RT   RESPECT is #  for dating  it took me time to fully grasp  don t let anyone push you around be shitty  u deserve star status  ,Positive
RT       I got one  how to fit feminism into you dating life  #JustAsk,Positive
RT       #justask whats your biggest pet  dating  hate ,Negative
RT   It s no big secret  great relationships include communication and respect  http   t co KNin c lOv #JustAsk,Positive
RT   tweetup starts now   join the #JustAsk hashtag with me      and  to talk about dating  ,Positive
RT   I found out my bf of   years is by  amp  he s been cheating on me with the school s biggest slut  How could this affect ou ,Negative
What do you guys think is the secret to a great relationship  #JustAsk,Positive
Our twitter chat with      amp   starts NOW  Join our convo on relationships by tweeting #JustAsk ,Positive
RT     s twitter chat w   is starting soon  Join the convo by tweeting with #JustAsk ,Positive
RT if you re excited to chat with us  amp      and   Today at    pm EST  #JustAsk http   t co  EORyG SwX,Positive
  No you didn t  it s today    ,Negative
RT   Got relationship questions  Join us tomorrow         at   PM EST for a Twitter chat w     ,Positive
Tmrw we re talking relationships w     amp   Join the convo by tweeting with #JustAsk  http   t co wHVrSQRht ,Positive
Vote on your fav HECK YES  Women s Health  amp  Rights moment of the year  There s a Beyonce moment  #JustSayin http   t co dY R CoD e,Positive
HIV positive people who take their medication regularly can live long and healthy lives  #WorldAIDSDay #Progress #IYSL,Positive
We all have a role in ending AIDS  If you re negative  stay negative by using protection and getting yourself tested  http   t co kmFu lJP d,Negative
HIV positive people who take their medication regularly reduce the risk of transmitting HIV to sexual partners by as much as      #Progress,Positive
HIV often shows no symptoms  The only way to know if you have it is to get yourself tested  http   t co kmFu lJP d #WorldAIDSDay #IYSL,Negative
RT     things you can do right now to fight AIDS #WorldAIDSDay  http   t co s g  fRLOi http   t co dyX P oFdM,Negative
RT   Today is #WorldAIDSDay  Join us in the fight against HIV AIDS #MusicFightsAIDS  http   t co  TngwiJj r http   t co G WVmG AoX,Negative
    of people infected with HIV don t know they have it  Get yourself talking  get yourself tested  http   t co kmFu lJP d #WorldAIDSDay,Negative
RT   Today is World AIDS Day  Change your profile pic to show you re #GreaterThanAIDS  Join the movement  #WAD     http   t ,Positive
An AIDS free future is possible  Find out what you can do to stop AIDS  http   t co cGu mLt iq #IYSL #WAD,Positive
Share music  not HIV   #MusicFightsAIDS  Learn more  http   t co o byqZXv V,Positive
We support #MusicFightsAIDS   Get involved and spread the word  Learn more  http   t co o byqZXv V,Positive
#UVA students protesting the school s mishandling of sexual assault cases highlights how important consent is  http   t co KWpyfgcgPY #IYSL,Negative
 thanks bae  lt  ,Positive
You have the power to decide who you want to be the father of your child  #ThxBirthControl http   t co RpwFH ij D http   t co H j BGM hg,Positive
Birth control has been helping ladies keep up their hustle since       #ThxBirthControl #LikeABoss http   t co DVyWrVhYYK,Positive
RT   Say it loud and proud ladies  THANKS BIRTH CONTROL  #ThxBirthControl http   t co ryxL B LbI http   t co y L LU eQM,Positive
RT   Today is National #ThxBirthControl Day  When you are ready to have sex  #Bedsider has you covered  http   t co A  PwsLhYQ,Positive
RT   when talking   partner or doc   remember you have nothing to be ashamed of  ask questions  amp  be honest about what you need  # ,Positive
RT   Thanks to birth control  I ve been able to enjoy sex confident that unplanned pregnancy won t defer my dreams #UpChat #ThxB ,Positive
RT    You should be able to get BC that s right for you with no out of pocket expense  http   t co uIW EU rlN #ThxB ,Negative
What has birth control helped you accomplish  http   t co   HNFLarTc  #ThxBirthControl http   t co taRQBI c U,Positive
  got any advice for ladies trying to get copay free birth control thanks to #Obamacare  #UpChat #ThxBirthControl,Positive
  YAAASS couldn t agree more ,Negative
RT   talking about birth control can combat sexual stigmas  sex for pleasure  not babies  is somehow still taboo  um it s       # ,Positive
RT   A  Talking about it   getting on the right method   enjoying it more  http   t co iCF H IvLH #UpChat #ThxBirthControl,Positive
RT   A  There are so many beyond pregnancy prevention  clearer skin  lighter periods  regulated moods  lower cancer risk #UpChat ,Negative
The birth control pill comes with a few extra perks  It can make cramps less intense and periods lighter  #UpChat #ThxBirthControl,Positive
Not to play favorites but   we LOVE that the IUD is a method that can last up to    years  #ThxBirthControl #UpChat,Positive
Birth control helps ladies take control of ALL aspects of their life  That s something to celebrate  #ThxBirthControl http   t co efe  U uST,Positive
The power to decide when to get pregnant is kind of a big deal  Join Bedsider in saying #ThxBirthControl today  http   t co pKoYhAveNw,Positive
  s  #ThxBirthControl video is TOO CUTE   http   t co Co n BX Oa,Positive
RT   BTW  Boo is not a word a penis appreciates hearing when in the act of trying to become erect,Negative
  speaking SO MUCH truth in tonight s  episode  If he s not respecting you  he s not worth it  End of story  #IYSL,Negative
lets shed the stigma  amp  shame   shares STD story  amp  how we all can b #responsibleAF https   t co LNbLDh Llf https   t co  zShP  P q,Negative
RT   Couples that play together stay together  What s your fantasy  https   t co CmSFC EROV #ResponsibleAF https   t co sjhambM T ,Positive
RT   Going from URL to IRL can be pretty simple with these tips  https   t co CmSFC EROV #ResponsibleAF https   t co dw  lp  He,Positive
RT   When it comes to condoms  the more you find  the more you  well  you know    https   t co CmSFC EROV #ResponsibleAF https   t co i ,Positive
hot mercury   babies    amp  comedians react   ancient birth control on MTV s Braless https   t co kwafLjqneG https   t co SMWXh TsMR,Positive
for more resources on relationship abuse  check out  or ,Negative
love should never feel toxic  if u think ur in a toxic relationship  ask urself these   q s https   t co n LCe u Ue,Positive
Could your friends handle a text baby  Prank them to find out  Learn about teen pregnancy  https   t co ropiWqc mg https   t co ZtPjHsCLNd,Positive
