tidy_tweet,Sentiment
Parents  Talking to young people about drugs is not an easy task  but we are here to help    Check our new guide fo  https   t co GLVO  VLWl,Positive
RT   No drug taking is ever risk free  But exoploring the excellent  can help reduce the short  and long term ,Positive
   good point  what  non exotic  drugs would you like to see ,Positive
RT   Short cut summary  Alcohol   drugs rarely make either much nicer  typically lead to to a more expensive evening with i ,Positive
RT   We are ecstatic to announce a new competition for our #TimeToTest campaign   You could win this    k work of art from  ,Positive
If you are drinking and mixing with other drugs  make sure you know the interactions between the substances  Check  https   t co AvT ravA F,Positive
Fantastic piece by  on MDMA  A must read for anyone interested in drugs https   t co coz GLxLVX,Positive
    Good points in this thread  First  it is hard to get into schools   https   t co wrLa LSWkR,Positive
If you or someone you know is planning on taking drugs then reduce the harm through knowledge  testing and watching  https   t co gVOHaY UjM,Negative
RT   Great piece by  and Guy Jones from  on the importance of drug testing   https   t co TODRV Qn X,Positive
RT   Do you know a young person who s had medical problems after taking drugs and might be willing to share their story to hel ,Negative
 Read our Modafinil guide for evidence based harm reduction information  More smart drugs guides coming  https   t co TmUXK p p ,Negative
RT   Great speakers  fantastic book and free tickets  Check out  official book launch  Includes the excellent  ,Positive
We are working hard to improve the way we educate about #harmreduction Here is a picture about some work we have do  https   t co HnyJtPXIO ,Positive
RT   LSD alters the neural response to music in a number of brain regions  study finds https   t co o bH dhHst,Positive
Our  C B harm reduction guide is out now  Find all you need to know about this drug to stay safe at  https   t co U xms Lfqo,Negative
RT   Please come and take part in CBD research  Email cbdproject ucl com https   t co  q qRFxXyN,Positive
RT   Very interesting info from  drug testing at UK festivals showing what was actually in pills powders sold as M ,Positive
Europe has a new  Cocaine Capital   dig into the data and reveal which city is top   https   t co dMttDYioV ,Positive
From caffeine and paracetamol to fentanyl and PMA  here s an overview of what drugs are being cut with in the UK  https   t co XFTbNQwih ,Negative
Five generations of Benzo users share their experiences in this excellent  piece by  https   t co vUSL ny  Q,Positive
The new report highlights the benefits of harm reduction in the night time economy and recommends   key initiatives  https   t co P  Tkyo vK,Positive
Nice mention of our work here in parts    amp    of  s drug education series for   Thanks Abbie  https   t co x cUzDWddx,Positive
Great article highlighting the need for young people to have access to balanced  ongoing education around drugs ins  https   t co mG   gnMGL,Positive
Wastewater analysis is a great way to avoid sampling and measurement biases in examining drug use trends   it just  https   t co cNL x nAEx,Positive
For anyone interested in drug policy and research on the clinical benefits of street drugs  this is happening  Grea  https   t co RS     yXt,Positive
As we eagerly await the results of the      Global Drug Survey  here s a handy summary of interesting findings from  https   t co wWJtvBJqld,Positive
New evidence suggests that positive psychedelic experiences may be necessary for long term mental health improvemen  https   t co  WuZY jHJU,Positive
This explains why drugs have been getting stronger in recent years and why it s always so important to  https   t co GMatu Q EH,Positive
RT   Fantastic  event today on  Fentanyls and Preventing DRD s  in LDN with  and   Great ,Positive
RT   Great to see  raising awareness of teenage drug trends via national media  https   t co IXnyK  Ip ,Positive
At least   UK city centres to get drugs testing facilities in the next few months   great news and fantastic harm r  https   t co LtMOe jjXH,Positive
Calling all students  NUS have launched the Student Drug Survey to find out more about students  drug use and impro  https   t co KZFgzLocCu,Positive
RT   Continued lesson evolution   fine tuning my Yr   drugs awareness lesson this afternoon    ethos fo ,Positive
RT   Don t blame the kids in this story  Blame lack of Harm Reduction in school  Knowledge saves lives  https   t co zPOlsJn  X,Negative
RT   You can support #psychedelic #harmreduction by completing the  and backing organisations like  ,Positive
      of students combine more than two drugs  Interestingly  benzodiazepine  amphetamine and ketamine are more com  https   t co fBt ov QLo,Positive
RT   Drug related deaths have hit record figures across the UK   The city of Glasgow is facing a horrific crisis   Scottish m ,Negative
RT   Looking form someone who is passionate about harm reduction to run the drugsand me social media accounts  Not a paid posit ,Negative
   Thanks ,Positive
   Oh no  Thanks for letting us know    is this working  https   t co EuHTev rNX,Positive
RT   I bet this holds true in the US as well  and not just at universities  #TimeToTest #drugchecking  https   t co v ,Positive
      of students think that drug use has short term negative effects in their life such as not being able to do ot  https   t co CxsY s af ,Negative
 No  Any student,Negative
  Hi sorry  send us an email to ivan me and we ll send u the questions  We ll add the  https   t co pcnL X qpq,Negative
 Hi  In the UK  Total sample size was over      this is a section within the whole survey  Better un  https   t co eEoQPJ  Ku,Positive
RT   Last chance to pick up the few remaining tickets for tonight s free event at our office       https   t co nKHIp hJzy,Positive
      of our respondents want to stop taking a drug  Cocaine          alcohol         and MDMA         are the most  https   t co yAJy Ulnfd,Negative
      of students think their drug use increased in university  #mentalhealth #studentswellbeing  https   t co FEVeopNjjv,Positive
Alarming        of students think they are dependent on a drug  cannabis          alcohol         and tobacco        https   t co RUG t QHKH,Negative
RT   Don t miss this interesting London discussion this week on women and drug use with   amp    hos ,Positive
Last few tickets left for free event on Friday in London  Fascinating chat on #women #addiction #treatment with  https   t co u BzfNSBLp,Positive
RT   If you re London bound on Friday  check out this free event with  as they talk about women and addiction  with ,Positive
RT   Lovely to be quoted on #kratom #kratomsaveslives in    https   t co mi  ysBKov,Positive
RT   Use the #DrinksMeter to get instant  honest  amp  unbiased feedback on the amount of alcohol you consume https   t co BrAY ,Positive
RT   Nearly     teenagers made homeless every day due to parents  alcohol abuse  study finds https   t co IAo Ct SPr,Negative
 Would be great to connect  we are working on something to access to this cohort age group,Positive
We ve been quiet for a while    We are working hard to bring you new and exciting stuff   We are now delighted to welcome    ,Positive
Don t miss out the fantastic  Congrats  for the amazing exhibits and workshops   Come along    https   t co  FAqd BURA,Positive
