tidy_tweet,Sentiment
RT   #FluFact  #Flu vaccination is the best protection against flu  Antivirals can be used to treat flu illness  https   t co TamrMX ,Negative
#MktplaceABs  Find approved issuer and web broker partners in your state with the Private Partner Enrollment and Cl  https   t co N lk ABjYN,Positive
Avoid the flu with these tips    #ThursdayThoughts https   t co W  qgpVltT,Negative
RT   Nearly all #CervicalCancer is caused by #HPV  The HPV vaccine is more than     effective at preventing it  Get the facts at ,Positive
RT   Take your veggie and pita chip game to the next level with this spicy peanut butter hummus for #NationalPeanutButterDay  ,Negative
#MktplaceABs  Your clients may lose coverage if they do not pay their initial premium  Remember to follow up to mak  https   t co OEU VCjAAb,Negative
#MktplaceABs  Open Enrollment ended over a month ago  Outside of Open Enrollment  some approved Direct Enrollment p  https   t co  p NMcmeDs,Positive
RT   Being outside too long in the freezing cold can cause issues like #hypothermia or #frostbite  Take a look at these tips to ,Positive
RT   Flu like #illness dropped to      of US outpatient visits for week ended Jan        second weekly drop in a row    but stil ,Negative
Begin the year on the right foot and schedule your first doctor visit  Find important information to discuss with y  https   t co  QhQvRSVeW,Positive
RT   Don t let germs get the upper hand     Find out how to wash your hands the right way to avoid getting sick and spreading illnes ,Negative
RT     recommends   steps to #fightflu  https   t co qy  oF KSP https   t co H gJwcgjZL,Positive
RT   RT   Worried your sore throat may be strep throat  Look for these symptoms  and learn what to do if you re sick  ht ,Negative
RT   Germs are everywhere  Protect yourself and your family from getting sick and spreading germs to loved ones by washing your hand ,Positive
RT   #ThingsThatAreBadForYourHealth  Smoking  Quitting can be tough  but it s one of the best things you can do for your health   ,Positive
#DYK  cervical cancer screenings are covered under all Marketplace plans  without charging a copayment or coinsuran  https   t co  FGCliVonw,Negative
 Happy to hear you got the service you needed ,Positive
RT   #ThingsThatAreBadForYourHealth  Not getting enough physical activity  Here are some easy ways to move and stay fit  https   t c ,Positive
RT   #ThingsThatAreBadForYourHealth  Not protecting yourself from the flu  Getting vaccinated is the best way to protect you and you ,Positive
RT   Do you know some ways you can protect yourself from cervical cancer     Get screened    Talk to your doctor    Stay smoke f ,Negative
RT   Your baby s immune system may be strong and can fight thousands of germs every day  but they can t fight off all of them on the ,Negative
RT   Get the facts about cervical cancer and the importance of regular screenings on the  website  https   t co ,Negative
 Sorry about that  please try again  If you ignore the referral and simply do nothing and remain on the  https   t co  zn T wgdU,Negative
RT   Tempted by snacks at work  It happens to the best of us  Balance them out with healthier foods and more physical activity  http ,Positive
It s never too late to make resolutions  Make time to get active and healthy  Take steps to get moving today   https   t co eYHlsgOmBM,Positive
RT   Don t let the cold weather keep you from being physically active  Check out some fun and safe ways to get regular physi ,Positive
RT   Don t skip health screening tests   Problems found early may be easier to treat   Age  sex  amp  medical history will determin ,Positive
RT   Think you have to avoid all fat  dairy  and carbs to lose weight  Think again  Bust some common weight loss myths  and find out ,Negative
RT   Do you know ways you can protect yourself from cervical cancer  Get screened  Talk to your doctor  Stay smoke free  Lea ,Negative
RT   Know what to do if you get #flu symptoms      If you are very ill or at high risk of complications  talk to a HCP   Take antivi ,Negative
RT   It s never too late to fight the #flu  Getting vaccinated is the best way to protect you and your family from the flu  https    ,Positive
RT   From keeping warm to safe #snow shoveling  use these health tips when dealing with a #winter storm  https   t co qGszO IErw #Mo ,Positive
RT   Hypothermia  or abnormally low body temperature  can happen quickly when you re exposed to cold temperatures  Stay safe in #win ,Negative
RT   You can be active at any size  Use this guide to start a fitness plan  overcome roadblocks  and stay motivated  https   t co  k ,Positive
RT   Achoo   Are sneezes and sniffles a sign of #cold or #flu  Both are contagious and can have similar symptoms   However  colds ge ,Negative
RT   #DYK  #Flu vaccination can make flu illness less severe among people who get vaccinated but still get sick  preventing more ser ,Negative
RT   Worried your sore throat may be strep throat  Look for these symptoms  and learn what to do if you re sick  https   t co vZivXJ ,Negative
RT   Did you clean your house  Walk the dog  Shovel snow  That all counts as physical activity    Use  s activit ,Positive
Some #WednesdayWisdom  cervical cancer screenings are covered under Marketplace plans  without charging a copayment  https   t co j yXRQV mw,Negative
RT   Not sure if it s a cold or the flu   shows how you can tell the difference  https   t co RedOfL rIO #WednesdayWisdom htt ,Negative
Good morning  Some #wednesdaythoughts to get you started  https   t co  bDDbtTFin,Positive
RT   Want to avoid spreading germs and getting sick  Wash your hands for    seconds  Need a timer  Hum the  Happy Birthday  song fro ,Negative
RT   START PLANNING NOW  Jan     to    is Nat l Drug  amp  Alcohol Facts Week  created to encourage events that give teens facts abo ,Positive
RT   It s not too late to get your #flu vaccine  Diabetes can make it more difficult for your body to handle an infection like ,Negative
RT   Even though the days are slowly getting longer  decreased sunlight in the winter can trigger seasonal affective disorder  or SA ,Negative
RT   Did you pick up a few pounds over the holidays  Keeping a healthy weight is crucial to help avoid certain health problems  ,Positive
RT   When it comes to the common cold  NOT sharing is caring  Keep your germs to yourself stay home when you re sick and avoid close ,Positive
RT   Fitting physical activity into your day doesn t have to be hard  You can break up your exercise into    minute chunks of time  ,Negative
RT   If you don t get enough sleep  the nightly dip in #bloodpressure that appears to be important for good cardiovascular he ,Positive
Even though it s the first Monday of       the flu is still going strong  Fight back and get your #FluVaccine  it s  https   t co tcKL BNk s,Negative
RT   Tai Chi can help reduce stress  amp  anxiety and helps increase flexibility  amp  balance  Learn more  https   t co BcEI XLLqb htt ,Positive
RT   #DYK if you get a cold or the flu this #NewYear  you need to fight back with the right tools  Antibiotics don t work on viruses ,Negative
RT   Achoo  Not for you  Millions of people in the United States get the common cold every year  Avoid being one of them with these ,Positive
RT   Prevention is key  Nearly        women in the U S  get cervical cancer  Find out more information from  on ,Negative
RT   DYK  Half of all Americans with #glaucoma don t know they have it  Watch and share these videos to spread awareness  h ,Positive
RT   We re still in the flu season  The best way to protect yourself and your loved ones from the flu is with a yearly flu v ,Positive
RT   Experiencing fever  cough  amp  aches  Could it be #flu   Learn more about flu symptoms and whether you may be at high risk for flu ,Negative
RT   #Parents  Want to help your kids be more active  Try starting a family dance party  Find more ways to help your kids get ,Positive
 Glad to hear we were able to help  We ll make sure to pass along the compliment to him  thanks ,Positive
RT   Make      the year you nix #smoking  Quitting is tough  but being prepared can help you meet your goals  Here s how to ma ,Positive
RT   Even if you don t have someone counting at you while you exercise  it s important for a healthier heart to get at least ,Positive
RT   Happy          Start a new year with new goals  Learn how to become #smokefree #NewYearNewYou #Newyears https   t co  FFqhH ,Positive
 Hi Shane  sorry you are having trouble  You can pay your premium directly to your insurance carrier  For  https   t co kjOC CzYUL,Negative
 Sorry you are having issues  You can pay directly to your insurance company  For more details  https   t co dg HWQUntF,Negative
 You can pay directly to your insurance company  For more details  https   t co dg HWQUntF,Negative
RT   Exercise isn t just good for your body it s good for your mind too   data show that regular physical activity can help i ,Negative
RT   Have you made your      New Year s resolutions yet  Make      your healthiest year yet with these   tips to boost your heal ,Positive
RT   Ring in the New Year with #FoodSafety  Proper handwashing is an easy  effective way to prevent the spread of germs  http ,Positive
