tidy_tweet,Sentiment
Congrats to the employers who made our list of      Best Mortgage Companies to Work For  Check them out   https   t co U MCO    N,Positive
Check out full coverage of our      Best Mortgage Companies to Work For Survey here #BestMortgageCompanies     https   t co du epqo yp,Positive
Check out why these companies made the cut #BestMortgageCompanies     https   t co zqc  IA  x,Negative
Waters  A million plus could lose homes because of #HUD #shutdown https   t co ZZhWOWhHzs,Negative
Ginnie Mae head s surprise resignation prolongs permanent leadership gap https   t co mDRd skRML,Negative
Departing Ginnie Mae head Bright to run securitization trade group https   t co kvrkUU AiC,Positive
As the baby boomers age  mortgage lenders may face a new housing inventory problem https   t co cUvZclxELw,Negative
Check out full coverage of our      Best Mortgage Companies to Work For Survey here #BestMortgageCompanies     https   t co MkOjpdGbMe,Positive
SFIG s biggest challenge is demystifying securitization  says Bright https   t co   ZgsZQJEc,Positive
Congrats  for landing spot three in our      Best Companies to Work For Survey  https   t co VwLxWi uU ,Positive
Departing Ginnie Mae head Bright to run securitization trade group https   t co   HWMxtWXw,Positive
Congrats to  for claiming spot    on our      Best Companies to Work For Survey  https   t co tr Df   T ,Positive
L A   Orange counties see smallest house price gains in   years https   t co QD x Ns Sz,Positive
Newfi lowers #mortgage #rates for two years with new buydown program https   t co AirrI pC V,Negative
Servicers treating government #shutdown like a natural disaster https   t co PrIfAhLhnx,Positive
Ginnie Mae head s surprise resignation prolongs permanent leadership gap https   t co wCRzsLBgbL,Negative
Shout out to  for claiming spot    in our      Best Mortgage Companies to Work For Survey  https   t co u sSMGqvVw,Positive
Prepayment activity hits    year low as #mortgage refinancing decreases  says  https   t co VEipJSaaRS,Negative
Congrats to M  Lending Solutions for landing spot    in our Best Mortgage Companies to Work For Survey  https   t co WeLxqHkkHY,Positive
Government #shutdown increases mortgage lender credit risk   https   t co  X cjKhyCV,Positive
Departing Ginnie Mae head Bright to run securitization trade group https   t co ALaRqXTFaH,Positive
Congrats Fairway Independent Mortgage Corporation for landing the number eight spot on our list of      Best Mortga  https   t co hzqVp ieaZ,Positive
Shout out to  for claiming spot    in our      Best Mortgage Companies to Work For Survey  https   t co DZMN tFauh,Positive
Median household income not cutting it for first time home buyers  according to  https   t co plPrt UFvl,Positive
Check out full coverage of our      Best Mortgage Companies to Work For Survey here #BestMortgageCompanies     https   t co Ib rVzPz  ,Positive
Congrats to  for being number    on our list of      Best Mortgage Companies to Work For  https   t co o snGqaDd ,Positive
Check out why these companies made the cut #BestMortgageCompanies     https   t co AJRgbVUhbT,Negative
#FHA urges lenders to go easy on federal workers during shutdown https   t co szU fnksGO,Positive
October mortgage delinquency rate reaches    year low  according to  https   t co RMBiQvfhsj,Negative
Challenges mount for mortgage lenders as shutdown persists https   t co hNkhbx yg ,Positive
CRE firms expect solid lending activity in       despite tough conditions  according to  https   t co uczl miPOC,Positive
Check out full coverage of our      Best Mortgage Companies to Work For Survey here #BestMortgageCompanies     https   t co vSmYGNAGHl,Positive
Reverberations of housing crash make older millennials prefer stocks  according to  https   t co  atqTXL  l,Negative
Congrats to the employers who made our list of      Best Mortgage Companies to Work For  Check them out   https   t co  CuZXBuMe ,Positive
Our inaugural  Best Mortgage Companies to Work For  rankings is an impressive list of #mortgage lenders  servicers  https   t co vcmO uMW b,Positive
Recruiting is the key to profitability  Highlands Residential Mortgage finds #BestMortgageCompanies     https   t co HzNtbhf W ,Positive
Check out why these companies made the cut #BestMortgageCompanies     https   t co cuDAOxpznH,Negative
How Better Mortgage motivates employees  without commissions  https   t co uIPaa  PYB,Positive
Taylor Morrison offers buydowns that temporarily lower #mortgage #rates https   t co lsmnwOlIXW,Negative
Reverberations of housing crash make older millennials prefer stocks  according to  https   t co NFiRhdxNRx,Negative
Rising prices drop consumers  view of housing to      low   https   t co HzNg XdkjM,Negative
After narrowing down the      Best Mortgage Companies to Work For  we did a deeper dive on what makes them unique   https   t co cZgA Ql V ,Positive
How Better Mortgage motivates employees  without commissions  https   t co DCizEtqd Q,Positive
Congrats to the employers who made our list of      Best Mortgage Companies to Work For  Check them out  BestMortga  https   t co NhHMTuBZ V,Positive
Home prices avoid  tsunami  inflation as housing market nears its peak https   t co Ege   nmPB,Negative
Servicers treating government shutdown like a natural disaster  #Mortgages #GovernmentShutdown  https   t co xseOgSnY n,Positive
Nonbank #mortgage #employment hits    month low  https   t co dLEshdshGq,Negative
Manhattan home prices fall under    million as sellers cut deals https   t co lVqhlEsqBP,Negative
Regulators urged to hold hearing on proposed appraisal relief https   t co v aJtMfAyH,Positive
Home prices avoid  tsunami  inflation as housing market nears its peak https   t co T pftM  k ,Negative
#Cuomo approves tax break for Syracuse homeowners with #floodinsurance https   t co oMEFY MGDh,Positive
Average #mortgage rates continue to decline on economic worries    https   t co wD FrLHYnJ,Negative
New #CFPB chief s memo to staff  Enforce law  but don t presume guilt https   t co fyYCDLTLgK,Negative
New Fed buys Commonwealth Mortgage to expand beyond New England https   t co f slA MGoT,Positive
Are #AI and #digitalmortgage closings finally ready for prime time  https   t co sbFgkXSRqm,Positive
Rising #rates and shaky #stockmarket to decelerate home price growth  according to  https   t co rXetuhdFSZ,Positive
Libor is going dark in       and some banks aren t ready https   t co C  N m MSb,Positive
#Mortgage borrowers want a process  like Amazon    speedy and intuitive https   t co WWoP V PSG,Positive
  executes first non LIHTC deal since crisis https   t co oqgew  BUY,Negative
 delinquencies drop but government shutdown bodes change https   t co L wgD ZiJd,Negative
Are #AI and #digitalmortgage closings finally ready for prime time  https   t co xCRmABCujk,Positive
Happy New Year  For full coverage of our      #mortgage industry outlook  click here   https   t co HbNhIpGVXi  or follow the thread,Positive
Baton Rouge home sales drop in November  prices move upward https   t co fdiRFlO  z,Negative
Treasuries may have to wait until after New Year for resolutions https   t co DgA PIN MM,Positive
Lenders that also service #mortgages face tough capital decisions https   t co EpRJ KyBqN,Negative
The top mortgage stories of      https   t co tdT MqeeQo,Positive
#Mortgage borrowers want a process  like Amazon    speedy and intuitive https   t co Qe RQewRZW,Positive
 delinquencies drop but government shutdown bodes change https   t co SxPHs DzB ,Negative
Pending home sales post surprise drop as market struggles https   t co t yjdSeLin,Negative
Libor is going dark in       and some banks aren t ready https   t co PSduOpal R,Positive
Home price gains in    U S  cities slow for a seventh month https   t co OUhZoZlUlu,Positive
Southern California home sales drop     in November as price gains slow https   t co BkEyB lUCG,Positive
Single family rental loans lack uniform #credit standards   https   t co   ZrLyppgk,Negative
  executes first non LIHTC deal since crisis https   t co Laf w YFAX,Negative
#WellsFargo to pay state regulators     M over phony accounts  other scandals https   t co yYuzOFs sZ,Negative
Are #AI and #digitalmortgage closings finally ready for prime time  https   t co n udaoUzXY,Positive
Average #mortgage #rates slide again  should boost home sales  according to  https   t co  m s fUT L,Positive
On the #fintech side  are #AI and #DigitalMortgage closings finally ready for prime time   by     https   t co lrVYmiPnMb,Positive
In #regulatory  the  once again enters the new year with an unclear direction  by    https   t co w NdXjkjqg,Negative
California wildfires raise #mortgage application #fraud risk #CampFire #WoolseyFire https   t co PxpjDCmacv,Negative
 #CreditUnions should heed these warnings about #mortgages in      https   t co j YdtHfkES,Negative
Chicago #gentrification fears rise as housing prices increase https   t co UkpO iU q ,Negative
We present #MortgageMAtrimony  Wedding hashtags for the top M amp A deals of      https   t co ihexLoM  L,Positive
RT   Anyone can recap the #mortgage industry s top M amp A deals of         But  gave each deal its own wedding hashta ,Positive
Are #AI and #digitalmortgage closings finally ready for prime time  https   t co  N  BJMass,Positive
